ID,question,facts,results,precision,recall,F-score,,,
11822,['Who is the writer with notable works like Adventures of Huckleberry Finn and The Adventures of Tom Sawyer?'],"['http://dbpedia.org/ontology/notableWork,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/ontology/Writer,']","[' [        ""http://dbpedia.org/ontology/notableWork"",         ""http://dbpedia.org/property/author""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
11828,"['What are the movies whose editor died in Westwood, Los Angeles?']","['http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/ontology/editing,']",[' [        "http://dbpedia.org/ontology/deathPlace"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11830,['Count the movies in Swedish language?'],"['http://dbpedia.org/property/language,http://dbpedia.org/ontology/Film,']",[' [        "http://dbpedia.org/property/language"    ]'],['1.0'],['1.0'],,,,
11831,['Name the artist of Brad Paisley discography ?'],"['http://dbpedia.org/property/artist,']",[' [        "http://dbpedia.org/property/artist"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11833,['List all discipline of the journals whose one of the discipline is Cerebral blood flow ?'],"['http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/ontology/AcademicJournal,']","[' [        ""http://dbpedia.org/ontology/academicDiscipline"",         ""http://dbpedia.org/ontology/wikiPageRevisionID""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
11835,['Matthew kane and Park rankin are citizens of which country?'],"['http://dbpedia.org/ontology/citizenship,http://dbpedia.org/ontology/citizenship,']",[' [        "http://purl.org/dc/terms/subject"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
11837,['Whose associate is Publius Servilius Vatia Isauricus and has predecessor as Lucius Cornelius Lentulus Crus?'],"['http://dbpedia.org/ontology/associate,http://dbpedia.org/ontology/predecessor,']","[' [        ""http://dbpedia.org/ontology/predecessor"",         ""http://dbpedia.org/ontology/associate""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
11841,['Was the Lotuspool Records distributed by Napster?'],"['http://dbpedia.org/ontology/distributingLabel,']",[' [        "http://dbpedia.org/ontology/distributingLabel"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11843,['Which sports exist in the universities whose president is Emanuel de Guzman?'],"['http://dbpedia.org/ontology/president,http://dbpedia.org/ontology/sport,http://dbpedia.org/ontology/University,']",[' [        "http://dbpedia.org/ontology/president"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11845,['What faiths are followed by the relatives of Meadow Soprano?'],"['http://dbpedia.org/ontology/relative,http://dbpedia.org/ontology/religion,']",[' [        "http://dbpedia.org/ontology/relative"    ]'],['1.0'],['1.0'],,,,
11846,['Do the White Plains Road lie in the Bronx county?'],"['http://dbpedia.org/property/counties,']",[' [        "http://dbpedia.org/ontology/county"    ]'],['0.0'],['0.0'],,,,
11847,"['Is US Navy garrisoned at Arlington County, Virginia?']","['http://dbpedia.org/property/garrison,']",[' [        "http://dbpedia.org/ontology/garrison"    ]'],['0.5'],['1.0'],,,,
11848,['Who was the voice actor of allen walker also gave voice to kimihiro watanuki?'],"['http://dbpedia.org/ontology/voice,http://dbpedia.org/ontology/voice,']",[' [        "http://dbpedia.org/ontology/voice"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11850,['What is the launch site of Aquarius (rocket) ?'],"['http://dbpedia.org/ontology/launchSite,']",[' [        "http://dbpedia.org/ontology/launchSite"    ]'],['1.0'],['1.0'],,,,
11851,['List the magazines published by Playbow Enterprises ?'],"['http://dbpedia.org/ontology/publisher,http://dbpedia.org/ontology/Magazine,']",[' [        "http://dbpedia.org/property/publisher"    ]'],['0.5'],['1.0'],,,,
,,,,,,,,,
11853,["Which appliance's CPU is Cell (microprocessor) and predecessor is PlayStation 2?"],"['http://dbpedia.org/ontology/cpu,http://dbpedia.org/ontology/predecessor,http://dbpedia.org/ontology/InformationAppliance,']","[' [        ""http://dbpedia.org/ontology/predecessor"",         ""http://dbpedia.org/ontology/cpu""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
11858,['What are the awards won by the film editor of World of Tomorrow ?'],"['http://dbpedia.org/ontology/editing,http://dbpedia.org/ontology/award,']",[' [        "http://dbpedia.org/ontology/employer"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
11861,['What is the faith of Kwai Chang Caine ?'],"['http://dbpedia.org/ontology/religion,']",[' [        "http://dbpedia.org/ontology/religion"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11863,['Which magazines were founded by ann Wenner ?'],"['http://dbpedia.org/ontology/founder,http://dbpedia.org/ontology/Magazine,']",[' [        "http://dbpedia.org/ontology/foundedBy"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
11865,['Name the common managing club of the Ivan Toplak and Bret Simon?'],"['http://dbpedia.org/ontology/managerClub,http://dbpedia.org/ontology/managerClub,']","[' [        ""http://dbpedia.org/ontology/managerClub"",         ""http://dbpedia.org/ontology/team""    ]']",['1.0'],['1.0'],,,,
11866,['What are the movies whose editor is Robert Wise?'],"['http://dbpedia.org/ontology/editing,http://dbpedia.org/ontology/Film,']",[' [        "http://dbpedia.org/ontology/editor"    ]'],['0.0'],['0.0'],,,,
11867,['Name the river on Batoka Gorge Hydroelectric Power Station ?'],"['http://dbpedia.org/ontology/river,']",[' [        "http://dbpedia.org/ontology/river"    ]'],['1.0'],['1.0'],,,,
11868,['Did Johann Gottfried Galle invent Neptune?'],"['http://dbpedia.org/property/discoverer,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
11871,["Which office holder's  military branch is Continental Army and vice president is John Adams?"],"['http://dbpedia.org/ontology/militaryBranch,http://dbpedia.org/ontology/vicePresident,http://dbpedia.org/ontology/OfficeHolder,']","[' [        ""http://dbpedia.org/property/president"",         ""http://dbpedia.org/ontology/president""    ]']",['0.0'],['0.0'],,,,
,,,,,,,,,
11873,['Who have been the manager of national team of Spain?'],"['http://dbpedia.org/property/nationalteam,http://dbpedia.org/ontology/SoccerManager,']",[' [        "http://dbpedia.org/ontology/team"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
11876,['Which companies have Kumho Asiana Group as their parent company?'],"['http://dbpedia.org/ontology/parentCompany,']",[' [        "http://dbpedia.org/ontology/parentCompany"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11878,['What product is made by Sony and Foxconn togather?'],"['http://dbpedia.org/ontology/manufacturer,http://dbpedia.org/ontology/manufacturer,']","[' [        ""http://dbpedia.org/ontology/predecessor"",         ""http://dbpedia.org/ontology/president""    ]']",['0.0'],['0.0'],,,,
11879,['What is the country whose leader was once Valentina Matviyenko?'],"['http://dbpedia.org/ontology/leader,']",[' [        "http://dbpedia.org/ontology/leader"    ]'],['1.0'],['1.0'],,,,
11880,['Is Julia Gillard the prime minister of Kate Lundy?'],"['http://dbpedia.org/ontology/primeMinister,']",[' [        "http://dbpedia.org/ontology/primeMinister"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
11883,['How many guests have been there on broadway?'],"['http://dbpedia.org/property/guests,']",[],,,,,,
11884,['What is the county seat of the county which has an Evergreen High School?'],"['http://dbpedia.org/ontology/county,http://dbpedia.org/ontology/countySeat,']",[' [        "http://dbpedia.org/ontology/county"    ]'],['1.0'],['1.0'],,,,
11885,['What countries used Solidus as currency?'],"['http://dbpedia.org/ontology/currency,http://dbpedia.org/ontology/Country,']",[' [        "http://dbpedia.org/ontology/currency"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
11888,['List  bacterias whose orde is Bacillales and division is Firmicutes?'],"['http://dbpedia.org/ontology/order,http://dbpedia.org/ontology/division,http://dbpedia.org/ontology/Bacteria,']","[' [        ""http://dbpedia.org/ontology/division"",         ""http://purl.org/dc/terms/subject""    ]']",['0.5'],['0.5'],,,,
11889,['Which ceremonial County of the East Tilbury is also the local authority of the Buckhurst Hill County High School ?'],"['http://dbpedia.org/ontology/ceremonialCounty,http://dbpedia.org/ontology/localAuthority,']","[' [        ""http://dbpedia.org/ontology/ceremonialCounty"",         ""http://dbpedia.org/ontology/localAuthority""    ]']",['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
11892,['Was Class Conflict an interest of Karl Marx?'],"['http://dbpedia.org/ontology/mainInterest,']",[' [        "http://dbpedia.org/ontology/mainInterest"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
11895,['List the parts of Greater San Antonio?'],"['http://dbpedia.org/ontology/part,']",[' [        "http://dbpedia.org/ontology/part"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
11898,['Was the body of Elsie Paroubek discovered in Chicago?'],"['http://dbpedia.org/ontology/bodyDiscovered,']",[' [        "http://xmlns.com/foaf/0.1/gender"    ]'],['0.0'],['0.0'],,,,
11899,['Did Dean Wurzberger manage a club at the santa clara university?'],"['http://dbpedia.org/property/managerclubs,']",[],,,,,,
,,,,,,,,,
11901,['Is the hyundai elantra related to hyundai lavita?'],"['http://dbpedia.org/ontology/relatedMeanOfTransportation,']",[' [        "http://dbpedia.org/ontology/relatedMeanOfTransportation"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
11904,['Who manufactured the Delta III and the Space Shuttle?'],"['http://dbpedia.org/ontology/manufacturer,http://dbpedia.org/ontology/manufacturer,']","[' [        ""http://dbpedia.org/ontology/manufacturer"",         ""http://dbpedia.org/ontology/abstract""    ]']",['1.0'],['1.0'],,,,
11905,['Give me the total number of lines owned by owner of Mwtro-Noth Railroad ?'],"['http://dbpedia.org/ontology/owner,http://dbpedia.org/property/owner,']",[' [        "http://dbpedia.org/ontology/owner"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
11908,['Laozi authored which book?'],"['http://dbpedia.org/ontology/author,']",[' [        "http://dbpedia.org/ontology/author"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11910,['What are the largest cities in each of the destinations of TranStar Airlines?'],"['http://dbpedia.org/ontology/destination,http://dbpedia.org/ontology/largestCity,']",[' [        "http://dbpedia.org/ontology/destination"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11912,['How many things belong to phylum of Chordate?'],"['http://dbpedia.org/ontology/phylum,']",[' [        "http://dbpedia.org/ontology/phylum"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
11916,['Was A Jitney Elopement edited by Charlie Chaplin?'],"['http://dbpedia.org/ontology/editing,']",[' [        "http://dbpedia.org/ontology/editing"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11918,['Give me the home town of all musical artists who uses Guitar as instrument ?'],"['http://dbpedia.org/ontology/instrument,http://dbpedia.org/ontology/hometown,http://dbpedia.org/ontology/MusicalArtist,']","[' [        ""http://dbpedia.org/ontology/artist"",         ""http://dbpedia.org/ontology/hometown""    ]']",['0.5'],['0.5'],,,,
,,,,,,,,,
11920,['?What are the airline hubs of Cascade Airways'],"['http://dbpedia.org/property/hubs,']",[],,,,,,
11921,['What is the location city of Burnside Distribution Corporation ?'],"['http://dbpedia.org/ontology/locationCity,']",[' [        "http://dbpedia.org/ontology/locationCity"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11923,['Was Marshall Arisman the cover artist in american psycho?'],"['http://dbpedia.org/property/coverArtist,']",[],,,,,,
11924,["What is the publisher of Lucifer's Hammer ?"],"['http://dbpedia.org/ontology/publisher,']",[' [        "http://purl.org/dc/elements/1.1/publisher"    ]'],['0.5'],['1.0'],,,,
11925,"['The Information: A History, a Theory, a Flood is a work of Isaac Newton?']","['http://dbpedia.org/ontology/previousWork,']",[' [        "http://dbpedia.org/property/influenced"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
11927,['Who is known for are Battle of the Thames and War of 1812?'],"['http://dbpedia.org/ontology/knownFor,http://dbpedia.org/ontology/knownFor,']","[' [        ""http://dbpedia.org/ontology/knownFor"",         ""http://dbpedia.org/ontology/battle""    ]']",['1.0'],['1.0'],,,,
11928,['How many groups speak the English Language?'],"['http://dbpedia.org/property/languages,http://dbpedia.org/ontology/EthnicGroup,']",[],,,,,,
11929,['How many owners are there of lines starting at the South Station?'],"['http://dbpedia.org/ontology/routeStart,http://dbpedia.org/property/owner,']",[' [        "http://dbpedia.org/ontology/birthPlace"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
11932,['Which river flows through Central Washington?'],"['http://dbpedia.org/ontology/river,']",[' [        "http://dbpedia.org/ontology/river"    ]'],['1.0'],['1.0'],,,,
11933,['Who is the scientist whose academic advisor is Franz Brentano?'],"['http://dbpedia.org/ontology/academicAdvisor,http://dbpedia.org/ontology/Scientist,']",[' [        "http://dbpedia.org/ontology/academicAdvisor"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
11935,['Tandem Computers is the subsidiary of which company?'],"['http://dbpedia.org/ontology/subsidiary,']",[' [        "http://dbpedia.org/ontology/subsidiary"    ]'],['1.0'],['1.0'],,,,
,,,,,,,,,
,,,,,,,,,
11938,['VP-8 and VP-10 shares which command structure ?'],"['http://dbpedia.org/ontology/commandStructure,http://dbpedia.org/ontology/commandStructure,']","[' [        ""http://dbpedia.org/ontology/commandStructure"",         ""http://dbpedia.org/property/country""    ]']",['1.0'],['1.0'],,,,
11939,['Is Ethics the main interests of Henry David Thoreau?'],"['http://dbpedia.org/property/mainInterests,']",[' [        "http://dbpedia.org/property/mainInterests"    ]'],['1.0'],['1.0'],,,,
11940,['Name the other party of Chandra Shekhar ?'],"['http://dbpedia.org/ontology/otherParty,']",[' [        "http://dbpedia.org/ontology/party"    ]'],['0.0'],['0.0'],,,,
,,,,,,,,,
,,,,,,,,,
11943,['What was created by Larry David and Jerry Seinfeld?'],"['http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/creator,']","[' [        ""http://dbpedia.org/ontology/creator"",         ""http://dbpedia.org/ontology/starring""    ]']",['1.0'],['1.0'],,,,
11944,['Which license of the Microsoft Office Picture Manager is also the  product of the Apple Productivity Experience Group '],"['http://dbpedia.org/ontology/license,http://dbpedia.org/ontology/product,']","[' [        ""http://dbpedia.org/ontology/product"",         ""http://dbpedia.org/ontology/license""    ]']",['1.0'],['1.0'],,,,
11945,"['For everyone who died in paris, count their different fields of work.']","['http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/fields,']",[],,,,,,
,,,,,,,,,
11947,['Michael Deeley produce how many movies?'],"['http://dbpedia.org/ontology/producer,']",[' [        "http://xmlns.com/foaf/0.1/givenName"    ]'],['0.0'],['0.0'],,,,
11948,['Was tupac a member of Outlawz?'],"['http://dbpedia.org/property/pastMembers,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
11951,['Music of how many things has been given by Akira Ifukube?'],"['http://dbpedia.org/property/music,']",[],,,,,,
,,,,,,,,,
,,,,,,,,,
11954,["Pointe d'Aveneyre belongs to which mountain range?"],"['http://dbpedia.org/ontology/mountainRange,']",[' [        "http://dbpedia.org/ontology/mountainRange"    ]'],['1.0'],['1.0'],,,,
11955,['Who is the office holder whose resting place is Monticello?'],"['http://dbpedia.org/ontology/restingPlace,http://dbpedia.org/ontology/OfficeHolder,']",[' [        "http://dbpedia.org/ontology/restingPlace"    ]'],['1.0'],['1.0'],,,,
11956,['Who are the associated musical artist of Carolyn Dennis?'],"['http://dbpedia.org/ontology/associatedMusicalArtist,']",[' [        "http://dbpedia.org/ontology/associatedMusicalArtist"    ]'],['1.0'],['1.0'],,,,
11957,['Is north caucasian emirate have an islamic government?'],"['http://dbpedia.org/ontology/governmentType,']",[' [        "http://dbpedia.org/ontology/governmentType"    ]'],['1.0'],['1.0'],,,,
11958,['What is the game whose genre is Mind sport?'],"['http://dbpedia.org/ontology/genre,http://dbpedia.org/ontology/Game,']",[' [        "http://dbpedia.org/ontology/genre"    ]'],['1.0'],['1.0'],,,,
11959,['How many awards have graduates from the University of Queensland earned?'],"['http://dbpedia.org/ontology/almaMater,http://dbpedia.org/property/awards,']",[' [        "http://dbpedia.org/property/team"    ]'],['0.0'],['0.0'],,,,
